Date Posted,Link,Text,Region,Username,Publisher,Label
5/13/20,https://twitter.com/IndiaToday/status/1260460719906185219,"Spike in Covid-19 infections in CISF, 54 new cases detected in Kolkata
Live updates:  https://bit.ly/2Lq17as 
#CoronavirusPandemic #CoronavirusOutbreak pic.twitter.com/HuOv64sNeP",India,indiatoday,IndiaToday,1
5/13/20,https://twitter.com/ReutersUK/status/1260503816233005059,"Exclusive: As COVID-19 cases in Yemen surge, some sources see undercounting  https://reut.rs/3dHmShU  pic.twitter.com/xFB9KvDUqz",Europe,reutersuk,Reuters UK,1
5/13/20,https://twitter.com/ReutersUK/status/1260642252432576514,Breakingviews - Hadas: Welfare states will be big Covid-19 winners  https://reut.rs/3bw7Av3  pic.twitter.com/LVhuRly1Hx,Europe,reutersuk,Reuters UK,1
5/13/20,https://twitter.com/ReutersUK/status/1260390571803320326,UK opens 10 billion pound COVID-19 aid programme for self-employed  https://reut.rs/3bptSOT  pic.twitter.com/pgHiBaNvVK,Europe,reutersuk,Reuters UK,1
5/13/20,https://twitter.com/ReutersUK/status/1260481167305949184,Anyone booking a holiday is taking a chance on future of COVID-19 outbreak - UK minister  https://reut.rs/2Z4RupP  pic.twitter.com/IwYslJjo3S,Europe,reutersuk,Reuters UK,1
5/13/20,https://twitter.com/ReutersUK/status/1260639738282872833,"WHO expert says world has 'long, long way to go' in COVID-19 fight  https://reut.rs/2LvPE97  pic.twitter.com/25zSTuSF7U",Europe,reutersuk,Reuters UK,1
5/13/20,https://twitter.com/the_hindu/status/1260676992501985286,"The ICMR on Wednesday issued guidance on rapid antibody test kits for COVID-19 and listed their manufacturers, which include two Chinese firms.
#ICMR #COVID19 #Coronavirus https://trib.al/sWoJB90 ",India,the_hindu,The Hindu,1
5/13/20,https://twitter.com/the_hindu/status/1260641655050440716,"Gujarat on Wednesday recorded 29 deaths and 364 COVID-19 cases, taking the case tally to 9,268 and death toll to 566.
#Gujarat #COVID19 https://trib.al/7KzjHti ",India,the_hindu,The Hindu,1
5/13/20,https://twitter.com/the_hindu/status/1260612336231919617,"Just In | Four deaths - two in Jaipur and one each in Alwar and Pali - reported in #Rajasthan today, taking the #COVID19 related death toll in the State to 121. A total of 201 COVID-19 positive cases detected in 23 districts today.",India,the_hindu,The Hindu,1
5/13/20,https://twitter.com/nytimes/status/1260703882377912322,"The man behind President Trump's favorite unproven treatment for Covid-19 has made a career assailing orthodoxy. For @NYTmag, Scott Sayare profiled Didier Raoult. https://nyti.ms/3fHK8ye ",United States,nytimes,The New York Times,1
5/13/20,https://twitter.com/nytimes/status/1260591392641945601,"Social media is already filling up with misinformation about a Covid-19 vaccine, months or years before one even exists. ""The anti-vaxxers have been practicing for this, writes @kevinroose. ""And I'm worried that they will be unusually effective. https://nyti.ms/360296C ",United States,nytimes,The New York Times,1
5/13/20,https://twitter.com/nytimes/status/1260550397355270144,"""A few weeks ago, someone on the palliative care ward for Covid patients asked for Frank Sinatra, 'My Way.' If someone asks for that, you know exactly why they want it."" 

During the pandemic, Britain's volunteer-run radio stations are lifting spirits.  https://nyti.ms/2WqNi1N ",United States,nytimes,The New York Times,1
5/13/20,https://twitter.com/washingtonpost/status/1260363399239798788,"Rep. Maxine Waters, who last month stood on the House floor and dedicated her support for a coronavirus relief package to her gravely ill sister, has lost her to covid-19  https://wapo.st/3bvsmee ",United States,washingtonpost,The Washington Post,1
5/13/20,https://twitter.com/washingtonpost/status/1260601279946072064,"Covid-19, financial distress and the struggle to stay off the critical list: One hospital's story  https://wapo.st/2YXo3pl ",United States,washingtonpost,The Washington Post,1
5/14/20,https://twitter.com/BBCNews/status/1260935579866464258,Covid-19 nurse 'left feeling upset and unappreciated' after seeing groups drink and socialise in park directly outside London hospital's intensive care unit  https://bbc.in/2WYrbyP ,Europe,bbcnews,BBC News (UK),1
5/14/20,https://twitter.com/BBCNews/status/1260987949375774721,"Rod Stewart sends surprise gift to student nurse recovering from Covid-19

 http://bbc.in/3dNywb0 ",Europe,bbcnews,BBC News (UK),1
5/14/20,https://twitter.com/guardiannews/status/1261037520546037763,Quarter of Covid-19 deaths in English hospitals were of diabetics  https://www.theguardian.com/world/2020/may/14/one-in-four-people-who-died-in-uk-hospitals-with-covid-19-had-diabetes?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589481803 ,Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/guardiannews/status/1260972790796242951,My rabbi's tools now include a phone': UK Jewish burials changed by Covid-19  https://www.theguardian.com/world/2020/may/14/my-rabbis-tools-now-include-a-phone-uk-jewish-burials-changed-by-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589454483 ,Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/guardiannews/status/1260861520390619137,Stay out of my moist breath zone': Covid-19 anthem takes the drool out of school  https://www.theguardian.com/world/2020/may/14/moist-breath-zone-covid-19-new-zealand-song-takes-drool-out-of-school?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589419595 ,Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/guardiannews/status/1260833462820503552,Japan suicides decline as Covid-19 lockdown causes shift in stress factors  https://www.theguardian.com/world/2020/may/14/japan-suicides-fall-sharply-as-covid-19-lockdown-causes-shift-in-stress-factors?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589433833 ,Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/guardiannews/status/1260969307460296704,Russia defends its 'exceptionally precise' Covid-19 death data  https://www.theguardian.com/world/2020/may/14/coronavirus-russia-defends-its-exceptionally-precise-covid-19-death-data?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589455805 ,Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/guardiannews/status/1260799219465687045,"China hacking poses 'significant threat' to US Covid-19 response, says FBI  https://www.theguardian.com/world/2020/may/14/china-hacking-poses-significant-threat-to-us-covid-19-response-says-fbi?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589432589 ",Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/guardiannews/status/1260811708416905217,Italian doctors find link between Covid-19 and inflammatory disorder  https://www.theguardian.com/science/2020/may/13/italian-doctors-find-link-between-covid-19-and-inflammatory-disorder?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589411819 ,Europe,guardiannews,Guardian news,1
5/14/20,https://twitter.com/IndiaToday/status/1260932524475207682,Watch the latest developments related to COVID-19 crisis. #InfoCorona #ITLivestream @SardesaiRajdeep https://www.pscp.tv/w/cYv0izMyMDQ4MDl8MU1ueG5Ra2VyanlKT2mvKGFa3GvbgeKLbHw9kDVBILmuMbjtc1L9Ds6fpSSa ,India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260928063644110848,"#CoronavirusCrisis | The UN also urged the development of mental health services for the future ""to support society's recovery from COVID-19.

 https://www.indiatoday.in/world/story/un-chief-warns-psychological-suffering-from-virus-is-growing-1678042-2020-05-14 ",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260918574950035457,"#CoronavirusCrisis | Zahoor Buledi is the first minister from #Balochistan to test positive for the COVID-19.

 https://www.indiatoday.in/world/story/balochistan-finance-minister-tests-positive-for-covid-19-1678033-2020-05-14 ",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260902408613289984,"#CoronavirusCrisis | #UttarPradesh govt says 249 Covid-19 patients in Gautam Buddh Nagar, local officials clarify 236 cases till May 13

 https://www.indiatoday.in/india/story/up-govt-says-249-covid-19-patients-in-gautam-buddh-nagar-local-officials-clarify-236-cases-till-may-13-1678030-2020-05-14 ",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260790794358870016,"The #MadhyaPradesh forest department claims that the study will help the government decide future strategy and policies towards forest cover while it combats diseases like Covid-19.
@rahul_noronha https://www.indiatoday.in/india/story/more-forests-less-covid19-impact-claims-mp-forest-dept-1677781-2020-05-14 ",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260886250946301952,"#AatmaNirbharBharatPackage | Finance Minister @nsitharaman announced nine steps under the second tranche of the Covid-19 package.
 https://www.indiatoday.in/india/story/migrant-workers-farmers-in-2nd-tranche-of-covid-19-package-1678011-2020-05-14 ",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260990158800814084,COVID-19 makes a comeback in #Manipur. https://www.indiatoday.in/india/story/manipur-reports-fresh-covid-19-positive-case-after-42-days-1678152-2020-05-14 ,India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260981689704230920,"COVID-19: Bar Council of India asks lawyers across the country to not wear coats and long gowns during the hearings through video conferencing.
 https://www.indiatoday.in/india/story/bci-asks-lawyers-not-wear-coat-long-gowns-during-covid-19-1678142-2020-05-14 ",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1261002247678410752,The team from #Lucknow had found numerous irregularities in the treatment of COVID-19 patients at the SN Medical College and such strict action was being expected from the government: #Agra District Magistrate Prabhu N Singh to India Today https://www.indiatoday.in/india/story/agra-sn-medical-college-principle-removed-glaring-irregularities-treatment-coronavirus-patients-1678170-2020-05-14 ,India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260890239771398145,85-year-old woman's recovery has infused hope in the minds of COVID-19 patients! #IndiaFightsCorona https://www.indiatoday.in/india/story/85-year-old-odisha-woman-defeats-covid-19-gets-cured-1678017-2020-05-14 ,India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260905763205083139,"CM @Naveen_Odisha's experience in tackling natural calamities helped #Odisha during the COVID crisis.

We have opened the access to India Today digital magazine from all your devices absolutely free. Access your free copy now -  https://bit.ly/IT-Emag 
#IndiaTodayMagazine #Promo pic.twitter.com/WLMLqYtNd8",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260973679988535298,"#SelfReliantIndia | India goes local post COVID; self-reliance in safety gears, swab sticks. Watch this report.
#IndiaFirst with @GauravCSawant LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/g7TlPyfgKV",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260871138114068480,"Heeral Gandhi, a Covid Victor, tells about her #FightAgainstCoronavirus. 
#ITVideo @Chaiti pic.twitter.com/wLxplXzuX1",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/IndiaToday/status/1260780518318071809,"Bengal shocker: 70-year-old #Covid positive victim creamated by Kolkata hospital without information to kin. 
#ITVideo @iindrojit pic.twitter.com/oAqTTO9dpu",India,indiatoday,IndiaToday,1
5/14/20,https://twitter.com/ndtv/status/1260868538430033927,"Almost All 3,500 COVID Beds In Mumbai Taken. Hospitals Make Big Change  https://www.ndtv.com/mumbai-news/coronavirus-news-almost-all-3-500-covid-beds-in-mumbai-taken-hospitals-make-big-change-2228653  #NDTVNewsBeeps pic.twitter.com/u2xA9MU2Yb",India,ndtv,NDTV,1
5/14/20,https://twitter.com/ndtv/status/1260865450952413185,"Almost all 3,500 #COVID beds in Mumbai taken. Hospitals make big change  https://www.ndtv.com/mumbai-news/coronavirus-news-almost-all-3-500-covid-beds-in-mumbai-taken-hospitals-make-big-change-2228653  pic.twitter.com/e3k4XMSXOP",India,ndtv,NDTV,1
5/14/20,https://twitter.com/ReutersUK/status/1260974479796252674,City at centre of Italy's COVID-19 tragedy works to heal 'deep scar'  https://reut.rs/3cwB7WF  pic.twitter.com/tubiHGeVY4,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1261039908464087048,Italy launches blood tests to investigate who has had COVID-19  https://reut.rs/2Z5eCEo  pic.twitter.com/z3gTDBykAg,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1260834925361709056,Zurich Insurance books $280 million in first-quarter P&C COVID-19 claims  https://reut.rs/2Z2KY2A  pic.twitter.com/gWOpyz2U43,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1260941733405306884,UK survey shows 76% of firms apply for COVID job retention scheme  https://reut.rs/2yNxNrT  pic.twitter.com/dTyE8UjP3n,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1260873756400136192,Kidney injury seen in more than a third of hospitalized COVID-19 patients: U.S. study  https://reut.rs/2Wwqs8M  pic.twitter.com/xWbCqgrhfp,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1261077600065277953,Sanofi says COVID-19 vaccine will be available worldwide simultaneously  https://reut.rs/2T9fKmR  pic.twitter.com/i2DfnRvY1P,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1260991068381818880,U.N. warns of global mental health crisis due to COVID-19 pandemic  https://reut.rs/2T1Hqda  pic.twitter.com/OiNAnuSIsx,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1260837641655894016,UK says Belgium is worse on COVID-19 deaths per million  https://reut.rs/2Lpj9cH  pic.twitter.com/EgcStzw8R3,Europe,reutersuk,Reuters UK,1
5/14/20,https://twitter.com/ReutersUK/status/1260851109234642945,"Vietnam determined to save British pilot, avoid its first COVID-19 death  https://reut.rs/2Am6NzS  pic.twitter.com/EEsQw8uibo",Europe,reutersuk,Reuters UK,1
